 ID-EVENTO;TITULO;PRECIO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;DIAS-EXCLUIDOS;FECHA;FECHA-FIN;HORA;DESCRIPCION;CONTENT-URL;TITULO-ACTIVIDAD;URL-ACTIVIDAD;URL-INSTALACION;NOMBRE-INSTALACION;ACCESIBILIDAD-INSTALACION;CLASE-VIAL-INSTALACION;NOMBRE-VIA-INSTALACION;NUM-INSTALACION;DISTRITO-INSTALACION;BARRIO-INSTALACION;CODIGO-POSTAL-INSTALACION;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TIPO;AUDIENCIA
12636110;"Taller de cómic (Infantil)";"";"1";"1";"X";"";"2025-01-08 00:00:00.0";"2025-06-04 23:59:00.0";"17:30";"Son talleres de creación dirigidos a dar a conocer la historia y la fase creativa de la ilustración de la novela gráfica, a través de sus diversas escuelas. Se enseñarán las diferentes técnicas de dibujo e ilustración relacionadas con el mundo del cómic, tanto a nivel teórico como práctico.   Quincenal: el taller se desarrolla los lunes, de 17:30 a 19 horas. Está destinado a niños y niñas entre 8 y 11 años. Para participar es necesario realizar inscripción previa a través de este enlace.     Consulta las normas de inscripción en el apartado 'Documentación asociada'.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5c9ec45e58724910VgnVCM2000001f4a900aRCRD";"Taller de cómic (infantil)";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5e7a4861ee4e6810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=74703d0b5e71c010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal María Zambrano (Tetuán)";"1,6";"PLAZA";"DONOSO";"5";"TETUAN";"ALMENARA";"28029";"440857";"4480052";"40.46903299144094";"-3.6976620067964996";"/contenido/actividades/CursosTalleres";"/usuario/Jovenes,/usuario/Niños"
12584839;"Taller de cómic (Infantil)";"";"1";"1";"L";"";"2024-11-25 00:00:00.0";"2025-05-19 23:59:00.0";"18:00";"Son talleres de creación dirigidos a dar a conocer la historia y la fase creativa de la ilustración de la novela gráfica, a través de sus diversas escuelas. Se enseñarán las diferentes técnicas de dibujo e ilustración relacionadas con el mundo del cómic, tanto a nivel teórico como práctico.   Quincenal: el taller se desarrolla los lunes, de 18 a 19:30 horas. Está destinado a niños y niñas entre 10 y 14 años. Para participar es necesario realizar inscripción previa a través de este enlace.     Consulta las normas de inscripción en el apartado 'Documentación asociada'.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fcd9ecedfd123910VgnVCM2000001f4a900aRCRD";"Taller de cómic (infantil)";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5e7a4861ee4e6810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=338879262ef5d010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal José Hierro (San Blas-Canillejas)";"1,6";"CALLE";"MARIA SEVILLA DIAGO";"15";"SAN BLAS-CANILLEJAS";"ROSAS";"28022";"448214";"4476029";"40.433291625973624";"-3.6105662311927453";"/contenido/actividades/CursosTalleres";"/usuario/Jovenes,/usuario/Niños"
12452200;"Taller de cómic (Infantil)";"";"1";"1";"L";"";"2024-09-30 00:00:00.0";"2025-06-02 23:59:00.0";"17:30";"Son talleres de creación dirigidos a dar a conocer la historia y la fase creativa de la ilustración de la novela gráfica, a través de sus diversas escuelas. Se enseñarán las diferentes técnicas de dibujo e ilustración relacionadas con el mundo del cómic, tanto a nivel teórico como práctico.  Quincenal: el taller se desarrolla los lunes, de 17:30 a 19 horas. Está destinado para niños y niñas de 8 a 11 años. Para participar es necesario realizar inscripción previa a través de  este enlace .    Consulta las normas de inscripción en el apartado 'Documentación asociada'.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fbc06ac373051910VgnVCM2000001f4a900aRCRD";"Taller de cómic (infantil)";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5e7a4861ee4e6810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d7203d0b5e71c010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Pozo del Tío Raimundo (Puente de Vallecas)";"1,6";"AVENIDA";"GLORIETAS";"19";"PUENTE DE VALLECAS";"ENTREVIAS";"28053";"443950";"4469433";"40.3735856436473";"-3.6602546064905397";"/contenido/actividades/CursosTalleres";"/usuario/Niños"
12450627;"Taller de cómic (Infantil)";"";"1";"1";"M";"";"2024-09-24 00:00:00.0";"2025-06-03 23:59:00.0";"18:00";"Son talleres de creación dirigidos a dar a conocer la historia y la fase creativa de la ilustración de la novela gráfica, a través de sus diversas escuelas. Se enseñarán las diferentes técnicas de dibujo e ilustración relacionadas con el mundo del cómic, tanto a nivel teórico como práctico.   Quincenal: el taller se desarrolla los martes, de 18 a 19:30 horas.  Para participar es necesario realizar inscripción previa a través de este enlace.  Consulta las normas de inscripción en el apartado 'Documentación asociada'.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b77d6ac373051910VgnVCM2000001f4a900aRCRD";"Taller de cómic (infantil)";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5e7a4861ee4e6810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e4bf3d0b5e71c010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Gabriel García Márquez (Usera)";"1,6";"PLAZA";"PUEBLO";"2";"USERA";"ORCASUR";"28041";"440472";"4468702";"40.366768324753416";"-3.701141063083806";"/contenido/actividades/CursosTalleres";"/usuario/Jovenes,/usuario/Niños"
12615756;"Taller de cómic (juvenil)";"";"1";"1";"S";"";"2024-10-05 00:00:00.0";"2025-06-07 23:59:00.0";"12:00";"Son talleres de creación dirigidos a dar a conocer la historia y la fase creativa de la ilustración de la novela gráfica, a través de sus diversas escuelas. Se enseñarán las diferentes técnicas de dibujo e ilustración relacionadas con el mundo del cómic, tanto a nivel teórico como práctico.  Dirigidos a personas de 12 a 17 años.   Quincenal: el taller se desarrolla los sábados (alternos), de 12 a 13:30 horas. Para participar es necesario realizar inscripción previa a través de este enlace.  Consulta las normas de inscripción en el apartado 'Documentación asociada'.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fb9a63238a0b3910VgnVCM1000001d4a900aRCRD";"Taller de cómic (juvenil)";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=21894861ee4e6810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0b60e92be3c5e210VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Iván de Vargas (Centro)";"1,6";"CALLE";"SAN JUSTO";"5";"CENTRO";"PALACIO";"28005";"439775";"4473962";"40.41410290844665";"-3.7098591212735883";"/contenido/actividades/CursosTalleres";"/usuario/Jovenes,/usuario/Niños"
12652504;"Taller de Consumo y Etiquetado";"";"1";"0";"";"";"2025-01-29 00:00:00.0";"2025-01-29 23:59:00.0";"10:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ac20d58d22984910VgnVCM1000001d4a900aRCRD";"Taller de Consumo y Etiquetado";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=75ffd58d22984910VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d9743d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Ágata (Villaverde)";"1";"CALLE";"DOCTOR MARTIN AREVALO";"2";"VILLAVERDE";"VILLAVERDE ALTO C.H.";"28021";"439827";"4466442";"40.346369432374594";"-3.7085146991266473";"/contenido/actividades/CursosTalleres";""
12653524;"Taller de consumo y etiquetado";"";"1";"0";"";"";"2025-02-21 00:00:00.0";"2025-02-21 23:59:00.0";"10:30";"Sinopsis: Taller sobre consumo sostenible y responsable, donde aprenderemos a identificar etiquetas ambientales en los productos, fomentando decisiones informadas y sostenibles. Gratuito con reserva previa.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=51c4786476d84910VgnVCM2000001f4a900aRCRD";"Actividades en el Centro Cultural Buenavista";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9b3b34ade7a86710VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=068e598d1351c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Buenavista (Salamanca)";"1,5";"AVENIDA";"TOREROS";"5";"SALAMANCA";"GUINDALERA";"28028";"443094";"4475922";"40.43200001609297";"-3.670904677285496";"/contenido/actividades/CursosTalleres";""
12661956;"Taller de consumo y etiquetado";"";"1";"0";"";"";"2025-02-07 00:00:00.0";"2025-02-07 23:59:00.0";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ce2d106762794910VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f3073d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Cultural el Torito (Moratalaz)";"1";"AVENIDA";"MORATALAZ";"130";"MORATALAZ";"VINATEROS";"28030";"445141";"4473033";"40.40610655994401";"-3.646521482592748";"";""
12405594;"Taller de cosmética natural familiar";"";"1";"0";"";"";"2025-02-09 00:00:00.0";"2025-02-09 23:59:00.0";"11:00";"Todo el mundo quiere verse guapo/a, y es muy importante cuidarse, para sentirse bien, ¿por qué no hacerlo cuidando nuestra piel?  Si decidimos liberar a nuestra cara de sustancias químicas y tóxicos ¿cómo no hacerlo con el medio ambiente?    A través de este taller pretendemos potenciar la elección de una nueva línea de cosmética e higiene personal, sin tener que moverte de casa; a base de ingredientes sencillos, accesibles en el hogar y naturales.   Actividades para familias con menores de entre 6 y 12 años.  Duración estimada: aproximadamente una hora y media.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=27d0b7fd14450910VgnVCM1000001d4a900aRCRD";"Talleres familiares";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=21d31f7a68a33810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=796b8193c73c4210VgnVCM1000000b205a0aRCRD";"Centro de Información y Educación Ambiental de El Huerto de El Retiro";"1";"PASEO";"FERNAN NUÑEZ";"2";"RETIRO";"LOS JERONIMOS";"28009";"441779";"4473428";"40.40943503279114";"-3.6861797800993257";"";""
12445204;"Taller de creación literaria.";"";"1";"1";"M";"";"2024-10-01 00:00:00.0";"2025-06-10 23:59:00.0";"18:30";"Si disfrutas de la lectura y te gustaría poder plasmar tus ideas en textos, tienes la oportunidad de apuntarte a esta actividad, donde a través de la orientación de una persona con formación en la materia, podrás aprender y mejorar tus relatos.   Quincenal: el taller se desarrolla los martes alternos de 18:30 a 20 horas, en la biblioteca.  Para participar es impresindible la inscripción previa a través de este enlace.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=38a2ddbf75b41910VgnVCM2000001f4a900aRCRD";"Taller de Creación Literaria";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=07dfc262fb5cc710VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9e8f3d0b5e71c010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Miguel Delibes (Moratalaz)";"1,6";"CALLE";"ARROYO BELINCOSO";"11";"MORATALAZ";"MEDIA LEGUA";"28030";"444597";"4473439";"40.40971737692924";"-3.6529822109115133";"/contenido/actividades/CursosTalleres";""
12627214;"Taller de danza africana";"";"1";"1";"S";"1/2/2025;8/2/2025;15/2/2025;25/1/2025;";"2025-01-18 00:00:00.0";"2025-02-22 23:59:00.0";"11:00";"Plazas limitadas. Inscripción previa en el Centro Cultural.   Actividad de danza con un nivel de preparación física básica. Lo importante es que sientas la energía de la música. Entre todos los participantes vamos a crear nuestro espacio que seguro será divertido y sanador. Comenzaremos con movimientos muy controlados y sencillos. ¡Vamos a bailar! Profesora: Laura Recio";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=79d64fc150ed3910VgnVCM2000001f4a900aRCRD";"Actividades en el Centro Cultural Ciudad Pegaso";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f75970db6da41910VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=07f63190712b1110VgnVCM1000000b205a0aRCRD";"Centro Cultural Ciudad Pegaso (San Blas - Canillejas)";"1";"AVENIDA";"SEPTIMA";"11";"SAN BLAS-CANILLEJAS";"REJAS";"28022";"449281";"4477704";"40.44844757572015";"-3.598099871155595";"/contenido/actividades/DanzaBaile";"/usuario/Familias"
12534357;"Taller de escritura creativa";"Gratuita con inscripción previa.";"0";"1";"L";"";"2024-10-21 00:00:00.0";"2025-02-10 23:59:00.0";"11:30";"Una historia puede adoptar muchas formas: la de un cuento, la una novela, la de una biografía, etc. A escribir se aprende escribiendo, el oficio se practica y el talento se cultiva. Los objetivos del curso son superar los miedos asociados a la creación, liberar la imaginación y aprender las técnicas literarias básicas (construcción de personajes, la escena, la visibilidad, el punto de vista del narrador, etc.), como camino para contar nuestras propias historias. En cada sesión del curso se abordará una técnica literaria y se hará una propuesta de escritura relacionada con el mismo. Esta propuesta se trabajará en casa y se compartirá con el grupo la siguiente sesión, de forma que el autor recibirá la opinión de lectores de sus compañeros y de las correcciones de un especialista como el profesor. Además del aprendizaje a través del proceso escritura/corrección, opinar sobre los textos de los compañeros permitirá a los participantes desarrollar su criterio literario. Actividad para mayores de 65 años. NUEVO PROGRAMA: 1.? ?La cueva del escritor 2.? ?La presentación de los personajes 3.? ?El humor disparatado 4.? ?La voz, las voces del texto 5.? ?El diario personal 6.? ?El binomio fantástico 7.? ?Los estilos directo e indirecto 8.? ?Historias secundarias 9.? ?La escritura mínima 10.? ?La voz del interior 11.? ?Las cuatro fases de la creación 12.? ?Los errores comunes Imparte: Rosario López. Escuela de escritores. Con el apoyo de Fundación 'la Caixa'.  Más información e inscripción";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3a55e7da8b822910VgnVCM1000001d4a900aRCRD";"El arte de vivir";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5f95e7da8b822910VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9eee15d21d5ee310VgnVCM2000000c205a0aRCRD";"Casa del Lector";"3";"PASEO";"CHOPERA";"14";"ARGANZUELA";"CHOPERA";"28045";"440828";"4471551";"40.39245798191536";"-3.6972067902718897";"/contenido/actividades/ProgramacionDestacadaAgendaCultura";""
12436986;"Taller de Historia de Madrid";"";"1";"1";"X";"";"2024-10-02 00:00:00.0";"2025-06-11 23:59:00.0";"18:00";"En este taller hablaremos sobre la evolución de Madrid desde el origen del núcleo urbano hasta nuestros días, haciendo un repaso por el desarrollo urbanístico que supuso el traslado de la Corte, hasta las transformaciones de los siglos XIX, XX y XXI. Analizando además,  la pintura, la escultura y las artes menores en la ciudad.   Mensual: el taller se desarrolla un miércoles al mes, de 18 a 19:30 horas.  Para participar es imprescindible realizar inscripción previa en este enlace.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8b112bc9b3631910VgnVCM2000001f4a900aRCRD";"Taller de Historia de Madrid";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ff0f80ff165e6810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e4bf3d0b5e71c010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Gabriel García Márquez (Usera)";"1,6";"PLAZA";"PUEBLO";"2";"USERA";"ORCASUR";"28041";"440472";"4468702";"40.366768324753416";"-3.701141063083806";"/contenido/actividades/CursosTalleres";""
12665141;"Taller de Historia de Madrid";"";"1";"1";"L";"27/1/2025;3/2/2025;10/2/2025;24/2/2025;3/3/2025;10/3/2025;24/3/2025;31/3/2025;7/4/2025;14/4/2025;28/4/2025;5/5/2025;12/5/2025;";"2024-10-28 00:00:00.0";"2025-05-19 23:59:00.0";"11:00";"En este taller hablaremos sobre la evolución de Madrid desde el origen del núcleo urbano hasta nuestros días, haciendo un repaso por el desarrollo urbanístico que supuso el traslado de la Corte, hasta las transformaciones de los siglos XIX, XX y XXI. Analizando además,  la pintura, la escultura y las artes menores en la ciudad.   Mensual: el taller se desarrolla un lunes al mes, de 11 a 12:30 horas.  Para participar es imprescindible realizar inscripción previa en este enlace.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ab395a5a92894910VgnVCM2000001f4a900aRCRD";"Taller de Historia de Madrid";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ff0f80ff165e6810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7f0e3d0b5e71c010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Aluche (Latina)";"1,5,6";"CALLE";"CAMARENA";"10";"LATINA";"ALUCHE";"28047";"435820";"4471982";"40.39597072367931";"-3.7562716852987847";"/contenido/actividades/CursosTalleres";""
12651234;"Taller de Historia de Madrid";"";"1";"1";"J";"";"2025-01-16 00:00:00.0";"2025-05-08 23:59:00.0";"12:00";"En este taller hablaremos sobre la evolución de Madrid desde el origen del núcleo urbano hasta nuestros días, haciendo un repaso por el desarrollo urbanístico que supuso el traslado de la Corte, hasta las transformaciones de los siglos XIX, XX y XXI. Analizando además,  la pintura, la escultura y las artes menores en la ciudad.   Mensual: el taller se desarrolla un jueves al mes, de 12 a 13:30 horas.  Para participar es imprescindible realizar inscripción previa en este enlace.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0db85b1633484910VgnVCM1000001d4a900aRCRD";"Taller de Historia de Madrid";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ff0f80ff165e6810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f05279262ef5d010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal Francisco Ayala (Vicálvaro)";"1,6";"BULEVAR";"INDALECIO PRIETO";"21";"VICALVARO";"VALDEBERNARDO";"28032";"447278";"4472321";"40.39982891410407";"-3.621281890570377";"/contenido/actividades/CursosTalleres";""
12437266;"Taller de Historia de Madrid";"";"1";"1";"J";"";"2024-10-03 00:00:00.0";"2025-06-12 23:59:00.0";"18:00";"En este taller hablaremos sobre la evolución de Madrid desde el origen del núcleo urbano hasta nuestros días, haciendo un repaso por el desarrollo urbanístico que supuso el traslado de la Corte, hasta las transformaciones de los siglos XIX, XX y XXI. Analizando además,  la pintura, la escultura y las artes menores en la ciudad.   Mensual: el taller se desarrolla un jueves al mes, de 18 a 19:30 horas.  Para participar es imprescindible realizar inscripción previa en este enlace.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=54b32bc9b3631910VgnVCM2000001f4a900aRCRD";"Taller de Historia de Madrid";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ff0f80ff165e6810VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d9a879262ef5d010VgnVCM1000000b205a0aRCRD";"Biblioteca Pública Municipal La Chata (Carabanchel)";"1,6";"CALLE";"GENERAL RICARDOS";"252";"CARABANCHEL";"VISTA ALEGRE";"28025";"437014";"4470566";"40.38330593504341";"-3.7420633861175796";"/contenido/actividades/CursosTalleres";""
12566741;"Taller de huerta ecológica";"";"1";"0";"";"";"2025-02-14 00:00:00.0";"2025-02-14 23:59:00.0";"16:45";"Día Internacional de las Legumbres.  Las legumbres son las semillas comestibles de una gran variedad de plantas de la familia de las leguminosas. Hay muchos tipos y con esta enorme variedad de especies podemos tener legumbres todo el año en la huerta ecológica. ¡Vente a este taller para aprender a cultivar legumbres en la huerta!  Lugar: Sala de talleres y zona ajardinada del Centro de Educación Ambiental y Cultural Maris Stella.  Edad recomendada: Para todos los públicos (menores acompañados con una persona adulta).   Imprescindible reserva previa.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=732c5b953b3b2910VgnVCM1000001d4a900aRCRD";"Actividades en el Centro de Educación Ambiental y Cultural Maris Stella";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4e25ce5179e61910VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=85205619bc23d710VgnVCM2000001f4a900aRCRD";"Centro de Educación Ambiental y Cultural Maris Stella (Usera)";"1";"CALLE";"DOCTOR TOLOSA LATOUR";"16";"USERA";"PRADOLONGO";"28026";"440301";"4469524";"40.374166248648216";"-3.7032220308808577";"/contenido/actividades/CursosTalleres";"/usuario/Niños"
12668944;"Taller de informática ultrabásica";"";"1";"1";"J";"";"2025-02-06 00:00:00.0";"2025-02-27 23:59:00.0";"10:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7838778b029a4910VgnVCM1000001d4a900aRCRD";"";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=83e748aaf535e710VgnVCM1000001d4a900aRCRD";"Biblioteca Pública Municipal San Fermín (Usera)";"1,5,6";"AVENIDA";"SAN FERMIN";"10";"USERA";"SAN FERMIN";"28041";"441188";"4469184";"40.3711623444796";"-3.692742821990015";"/contenido/actividades/CursosTalleres/CapacitacionDigital";""
12652530;"Taller de Iniciación a la Fotografía de Naturaleza";"";"1";"0";"";"";"2025-01-31 00:00:00.0";"2025-01-31 23:59:00.0";"10:30";"";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8e70d58d22984910VgnVCM1000001d4a900aRCRD";"Taller de Iniciación a la Fotografía de Naturaleza";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef30d58d22984910VgnVCM1000001d4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d9743d0b5e71c010VgnVCM1000000b205a0aRCRD";"Centro Sociocultural Ágata (Villaverde)";"1";"CALLE";"DOCTOR MARTIN AREVALO";"2";"VILLAVERDE";"VILLAVERDE ALTO C.H.";"28021";"439827";"4466442";"40.346369432374594";"-3.7085146991266473";"/contenido/actividades/CursosTalleres";""
12653453;"Taller de iniciación a la fotografía de naturaleza";"";"1";"0";"";"";"2025-02-19 00:00:00.0";"2025-02-19 23:59:00.0";"10:30";"Sinopsis: Taller que busca enseñar a los participantes cómo utilizar su cámara para capturar la belleza de la naturaleza, promoviendo una mirada respetuosa hacia el entorno. Gratuito con reserva previa.";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=552666b0f0d84910VgnVCM2000001f4a900aRCRD";"Actividades en el Centro Cultural Buenavista";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9b3b34ade7a86710VgnVCM2000001f4a900aRCRD";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=068e598d1351c010VgnVCM1000000b205a0aRCRD";"Centro Cultural Buenavista (Salamanca)";"1,5";"AVENIDA";"TOREROS";"5";"SALAMANCA";"GUINDALERA";"28028";"443094";"4475922";"40.43200001609297";"-3.670904677285496";"/contenido/actividades/CursosTalleres";""
